"Source Name","E-Mail From",Subject,"Date Received","Message (Plaintext)","Message ID","Has Attachments",Path,"Thread ID","Data Source","E-Mail To"
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 03:59:00 WIB",,2104004,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 05:42:14 WIB",,2104036,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 06:31:14 WIB",,2104068,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"NPR News & Notes <newsletters@n.npr.org>","One-On-One With Chante Moore","2008-07-19 08:35:27 WIB",,2104100,,"\\Top of Personal Folders\Inbox","98de66b3-17d1-48d6-8e0c-24b40b52c48e",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 08:46:01 WIB",,2104132,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 13:46:32 WIB",,2104164,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 16:30:37 WIB",,2104196,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 18:27:23 WIB",,2104228,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-19 22:38:16 WIB",,2104260,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-20 03:16:24 WIB",,2104292,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Google Alerts <googlealerts-noreply@google.com>","Google Alert - skin in the office","2008-07-20 04:53:39 WIB",,2104324,,"\\Top of Personal Folders\Inbox","05f6cdbe-b734-41a3-a591-b3d3d4d45564",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alex@m57.biz>","financial plans","2008-07-20 06:32:51 WIB","Hi, Jean. Have you started putting together the financial projections yet?",2104484,,"\\Top of Personal Folders\Inbox","46330dab-3e71-493d-a39c-3236fdaa0ed6",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alison@m57.biz>","RE: programmers","2008-07-20 06:50:20 WIB","Well, make it happen.


-----Original Message-----
From: Jean User [mailto:jean@m57.biz]
Sent: Sunday, July 20, 2008 12:46 AM
To: alex
Subject: RE: progr...",2105572,,"\\Top of Personal Folders\Inbox","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,
outlook.pst,"alex <alison@m57.biz>","RE: background checks","2008-07-20 06:50:20 WIB","What's a ""sure thing."" ?



-----Original Message-----
From: Jean User [mailto:jean@m57.biz]
Sent: Sunday, July 20, 2008 12:46 AM
To: alison@m57.biz
Sub...",2105540,,"\\Top of Personal Folders\Inbox","e536f4ed-dad4-47d6-bb64-80a97c1e131e",nps-2008-jean.E01,
outlook.pst,"alex <alison@m57.biz>","RE: CNN.com Daily Top 10","2008-07-20 06:50:20 WIB","CNN.com Daily Top 10Sorry; I don't know why I sent that to you.

  -----Original Message-----
  From: Jean User [mailto:jean@m57.biz]
  Sent: Sunday, July 2...",2105604,,"\\Top of Personal Folders\Inbox","1d42c487-e1a9-4079-8cc1-17f5d76b73bd",nps-2008-jean.E01,
outlook.pst,"alison@m57.biz <tuckgorge@gmail.com>","Thanks!","2008-07-20 12:03:40 WIB","Jean,

Thanks for the file. I'll handle it from here. to: jean@m57.biz
from: (alison@m57.biz) tuckgorge@gmail.com
subject: Thanks!

Jean,

Thanks for th...",2105764,,"\\Top of Personal Folders\Inbox","ad2e4bc0-79b7-499c-ac8e-164f83066e65",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alison@m57.biz <tuckgorge@gmail.com>","Please send me the information now","2008-07-20 08:22:45 WIB","Hi, Jean.

I'm sorry to bother you, but I really need that information now --- this VC guy is being very insistent.
Can you please reply to this email with t...",2105668,,"\\Top of Personal Folders\Inbox","7a53b950-16e4-4082-afd4-58997ecad2d2",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alison@m57.biz>","RE: which email address are you using?","2008-07-20 06:50:21 WIB","Please stop this email train.


-----Original Message-----
From: Jean User [mailto:jean@m57.biz]
Sent: Sunday, July 20, 2008 12:47 AM
To: alison@m57.biz
...",2105636,,"\\Top of Personal Folders\Inbox","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,
outlook.pst,"alex <alex@m57.biz>","FW: CNN.com Daily Top 10","2008-07-20 06:32:55 WIB","CNN.com Daily Top 10
-----Original Message-----
From: Daily Top 10 [mailto:mailings@mail.cnn.com]
Sent: Friday, July 18, 2008 8:59 PM
To: alison@M57.BIZ
Su...",2104708,,"\\Top of Personal Folders\Inbox","1d42c487-e1a9-4079-8cc1-17f5d76b73bd",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alex@m57.biz>","FW: This Week in Health","2008-07-20 06:32:55 WIB","CNN.com - Health News
-----Original Message-----
From: Health Week [mailto:mailings@mail.cnn.com]
Sent: Friday, July 18, 2008 10:31 PM
To: alison@M57.BIZ
S...",2104740,,"\\Top of Personal Folders\Inbox","6b8a49db-4d41-461b-ba49-c57fbf1056fe",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alex@m57.biz>","FW: The CNN Political Ticker PM, Friday, July 18, 2008","2008-07-20 06:32:56 WIB","CNN.com - CNN Political Ticker
-----Original Message-----
From: CNN Political Ticker [mailto:politicalticker@cnn.com]
Sent: Friday, July 18, 2008 10:57 PM
T...",2104772,,"\\Top of Personal Folders\Inbox","775e6640-97f8-4d7a-9cc6-ff8676400527",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alex@m57.biz>","FW: Obama makes first trip to Afghanistan","2008-07-20 06:32:56 WIB","-----Original Message-----
From: CNN AM QuickNews [mailto:mailings@mail.cnn.com]
Sent: Saturday, July 19, 2008 10:31 AM
To: alison@M57.BIZ
Subject: Obama ma...",2104804,,"\\Top of Personal Folders\Inbox","87a1536a-c0e4-496a-a197-358f88c9a02c",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alex@m57.biz>","RE: which email address are you using?","2008-07-20 06:33:13 WIB","This one, obviously.


-----Original Message-----
From: Jean User [mailto:jean@m57.biz]
Sent: Sunday, July 20, 2008 12:32 AM
To: alison@m57.biz
Subject: ...",2104836,,"\\Top of Personal Folders\Inbox","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,"; alison@m57.biz"
outlook.pst,"alison@m57.biz <alison@m57.biz>","background checks","2008-07-20 06:39:57 WIB","Jean,


One of the potential investors that I've been dealing with has asked me to get a background
check of our current employees. Apparently they recently...",2104868,,"\\Top of Personal Folders\Inbox","e536f4ed-dad4-47d6-bb64-80a97c1e131e",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"alex <alison@m57.biz>",programmers,"2008-07-20 06:43:48 WIB","Have you heard anything yet from Alice, Bob and Carol? They were all
supposed to start last week.


-----Original Message-----
From: Jean User [mailto:jean...",2105124,,"\\Top of Personal Folders\Inbox","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,
outlook.pst,"alex <alison@m57.biz>","RE: which email address are you using?","2008-07-20 06:43:48 WIB","Whoops. It looks like my email was misconfigured.

My email is alison@m57.biz, not alex. Sorry about that.


-----Original Message-----
From: alex [mailto...",2105156,,"\\Top of Personal Folders\Inbox","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,
outlook.pst,"AlisonM57 <alison@m57.biz>","what is going on?","2008-07-21 06:41:11 WIB","What are you doing?",2106244,,"\\Top of Personal Folders\Inbox","07e05c5e-02be-470b-a35c-0d6b1ffc5239",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"AlisonM57 <alison@m57.biz>","are you around today?","2008-07-21 06:47:32 WIB","Jean, 

Something very strange is going on. Do you know anything about it?",2106436,,"\\Top of Personal Folders\Inbox","57c5f3a6-43e3-458e-bce2-27ba85b6f0e5",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"bob@m57.biz <bob@m57.biz>","Hi Jean","2008-07-21 06:53:19 WIB","Hi, Jean.

This is Bob. I'm one of the programmers working on the project.

Do you know anything about my social security number being posted on the
Intern...",2106468,,"\\Top of Personal Folders\Inbox","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"carol@m57.biz <carol@m57.biz>","When is our next meeting?","2008-07-21 06:57:03 WIB","Hi, Jean. This is Carol. I'm the webmaster.

Is this email good for you?",2106724,,"\\Top of Personal Folders\Inbox","8a00351e-8aac-4bab-a232-a2bde76690e4",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"bob@m57.biz <bob@m57.biz>","RE: Hi Jean","2008-07-21 07:02:59 WIB","Jean,

Thanks for the follow-up.

By the way, is your SSN 432-34-6432 and are you really making $120,000/year?



> Hi Bob. No I've heard nothing about ...",2106852,,"\\Top of Personal Folders\Inbox","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,
outlook.pst,"carol@m57.biz <carol@m57.biz>","RE: When is our next meeting?","2008-07-21 07:10:26 WIB","Did you by any chance populate the database with real data? It's not ready
for that yet.

> Sure. What's going on? A lot of people are saying weird things ab...",2107076,,"\\Top of Personal Folders\Inbox","8a00351e-8aac-4bab-a232-a2bde76690e4",nps-2008-jean.E01,
outlook.pst,"bob@m57.biz <bob@m57.biz>","RE: Hi Jean","2008-07-21 07:11:45 WIB","Jean, it is very difficult for me to tell the difference between what I'm
sending to you and what you are sending back to me.

Since this email might be used...",2107108,,"\\Top of Personal Folders\Inbox","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,
outlook.pst,"Jean User <jean@m57.biz>","RE: Obama makes first trip to Afghanistan","2008-07-20 12:04:00 WIB","-----Original Message-----
From: alex [mailto:alex@m57.biz]
Sent: Sunday, July 20, 2008 12:33 AM
To: jean@m57.biz
Subject: FW: Obama makes first trip to Afg...",2105892,,"\\Top of Personal Folders\Outbox","87a1536a-c0e4-496a-a197-358f88c9a02c",nps-2008-jean.E01,alex
outlook.pst,"Jean User <jean@m57.biz>","RE: Obama makes first trip to Afghanistan","2008-07-20 12:04:00 WIB","Why did you send all of these to me?

-----Original Message-----
From: alex [mailto:alex@m57.biz]
Sent: Sunday, July 20, 2008 12:33 AM
To: jean@m57.biz
Su...",2105828,,"\\Top of Personal Folders\Outbox","87a1536a-c0e4-496a-a197-358f88c9a02c",nps-2008-jean.E01,alex
outlook.pst,"Jean User <jean@m57.biz>","RE: Obama makes first trip to Afghanistan","2008-07-20 12:04:00 WIB","-----Original Message-----
From: alex [mailto:alex@m57.biz]
Sent: Sunday, July 20, 2008 12:33 AM
To: jean@m57.biz
Subject: FW: Obama makes first trip to Afg...",2105860,,"\\Top of Personal Folders\Outbox","87a1536a-c0e4-496a-a197-358f88c9a02c",nps-2008-jean.E01,alex
outlook.pst,"Jean User <jean@m57.biz>","test test test","2008-07-06 14:39:00 WIB","Do I have email now?",2097316,,"\\Top of Personal Folders\Sent Items","896dabf1-ad5a-4a80-8fbc-6ca7d675a476",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","let's try again","2008-07-06 14:48:00 WIB","Do I suck?",2097348,,"\\Top of Personal Folders\Sent Items","877f0355-1fcd-4f14-855d-6601000fb0ff",nps-2008-jean.E01,jean@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","This is what I was talking about","2008-07-06 14:55:00 WIB","/living     
Home World U.S. Politics Crime Entertainment Health Tech Travel Living Business Sports Time.com Video iReport Impact 
Hot Topics » Surviving the ...",2097476,,"\\Top of Personal Folders\Sent Items","ec516792-2690-41f5-a779-5c431b4068f5",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: This is what I was talking about","2008-07-07 12:24:00 WIB","response.

-----Original Message-----
From: AlisonM57 [mailto:alison@m57.biz]
Sent: Sunday, July 06, 2008 8:29 PM
To: Jean User
Subject: RE: This is what ...",2098404,,"\\Top of Personal Folders\Sent Items","ec516792-2690-41f5-a779-5c431b4068f5",nps-2008-jean.E01,AlisonM57
outlook.pst,"Jean User <jean@m57.biz>","RE: By the way...","2008-07-07 12:25:00 WIB","EMAIL THIS EmailI thought you told me not to send links.
  -----Original Message-----
  From: AlisonM57 [mailto:alison@m57.biz]
  Sent: Sunday, July 06, 2008...",2098436,,"\\Top of Personal Folders\Sent Items","359e8ff9-81dc-4741-a919-8c36ab29ac0c",nps-2008-jean.E01,AlisonM57
outlook.pst,"Jean User <jean@m57.biz>","RE: business plan","2008-07-07 12:25:00 WIB","You are really quite the task master, or rather, task mistress.


-----Original Message-----
From: AlisonM57 [mailto:alison@m57.biz]
Sent: Sunday, July 06,...",2098468,,"\\Top of Personal Folders\Sent Items","b94f8278-85b9-4d89-98e5-9f1f79c9c0d9",nps-2008-jean.E01,AlisonM57
outlook.pst,"Jean User <jean@m57.biz>","FW: Google Alert - skin in the office","2008-07-07 12:26:00 WIB","-----Original Message-----
From: Google Alerts [mailto:googlealerts-noreply@google.com]
Sent: Monday, July 07, 2008 3:12 AM
To: jean@m57.biz
Subject: Google...",2098500,,"\\Top of Personal Folders\Sent Items","324516a7-1e14-4bf9-99b3-181f23dee1b7",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","FW: Google Alert - skin in the office","2008-07-07 12:26:00 WIB","-----Original Message-----
From: Google Alerts [mailto:googlealerts-noreply@google.com]
Sent: Monday, July 07, 2008 2:47 AM
To: jean@m57.biz
Subject: Google...",2098532,,"\\Top of Personal Folders\Sent Items","3df057d9-ec0a-4f3b-954e-8eef05f9bfe5",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","FW: Google Alert - skin in the office","2008-07-07 12:27:00 WIB","Do you think that flipflops are not acceptable in the office?

-----Original Message-----
From: Google Alerts [mailto:googlealerts-noreply@google.com]
Sent:...",2098564,,"\\Top of Personal Folders\Sent Items","324516a7-1e14-4bf9-99b3-181f23dee1b7",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","which email address are you using?","2008-07-20 06:31:00 WIB","Are you going to use alex@m57.biz or alison@m57.biz?",2104452,,"\\Top of Personal Folders\Sent Items","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: which email address are you using?","2008-07-20 06:44:00 WIB","So are you going to get this email?


-----Original Message-----
From: alex [mailto:alison@m57.biz]
Sent: Sunday, July 20, 2008 12:44 AM
To: Jean User
Su...",2105348,,"\\Top of Personal Folders\Sent Items","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,alex
outlook.pst,"Jean User <jean@m57.biz>","RE: programmers","2008-07-20 06:44:00 WIB","Not yet. 

-----Original Message-----
From: alex [mailto:alison@m57.biz]
Sent: Sunday, July 20, 2008 12:44 AM
To: Jean User
Subject: programmers


Have...",2105380,,"\\Top of Personal Folders\Sent Items","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,alex
outlook.pst,"Jean User <jean@m57.biz>","RE: background checks","2008-07-20 06:44:00 WIB","Sure thing.",2105412,,"\\Top of Personal Folders\Sent Items","e536f4ed-dad4-47d6-bb64-80a97c1e131e",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: which email address are you using?","2008-07-20 06:46:00 WIB","I'm confused.

-----Original Message-----
From: alex [mailto:alex@m57.biz]
Sent: Sunday, July 20, 2008 12:33 AM
To: Jean User; alison@m57.biz
Subject: RE:...",2105444,,"\\Top of Personal Folders\Sent Items","79fdfda7-da05-41ee-917d-49fbfc93ef4f",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: CNN.com Daily Top 10","2008-07-20 06:46:00 WIB","CNN.com Daily Top 10Huh?

  -----Original Message-----
  From: alex [mailto:alex@m57.biz]
  Sent: Sunday, July 20, 2008 12:33 AM
  To: jean@m57.biz
  Subj...",2105476,,"\\Top of Personal Folders\Sent Items","1d42c487-e1a9-4079-8cc1-17f5d76b73bd",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: Please send me the information now","2008-07-20 08:28:00 WIB","I've attached the information that you have requested to this email message.


-----Original Message-----
From: alison@m57.biz [mailto:tuckgorge@gmail.com]...",2105732,Yes,"\\Top of Personal Folders\Sent Items","7a53b950-16e4-4082-afd4-58997ecad2d2",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: Thanks!","2008-07-20 12:04:00 WIB","Sure thing.",2105924,,"\\Top of Personal Folders\Sent Items","ad2e4bc0-79b7-499c-ac8e-164f83066e65",nps-2008-jean.E01,alison@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: what is going on?","2008-07-21 06:51:00 WIB","I'm handling some business-trip-related stuff. any reservations you want me to make on your behalf?

Ps What's this thing about Katie' Holmse's hands?

What...",2106404,,"\\Top of Personal Folders\Sent Items","07e05c5e-02be-470b-a35c-0d6b1ffc5239",nps-2008-jean.E01,AlisonM57
outlook.pst,"Jean User <jean@m57.biz>","RE: are you around today?","2008-07-21 06:57:00 WIB","Like what? Network's running kind of slow. Did we have a breakin or something?

Jean, 

Something very strange is going on. Do you know anything about it?",2106660,,"\\Top of Personal Folders\Sent Items","57c5f3a6-43e3-458e-bce2-27ba85b6f0e5",nps-2008-jean.E01,AlisonM57
outlook.pst,"Jean User <jean@m57.biz>","RE: Hi Jean","2008-07-21 06:58:00 WIB","Hi Bob. No I've heard nothing about this. Alison just asked me a question if something weird was going on. I haven't seen anything.


Hi, Jean.

This is Bo...",2106692,,"\\Top of Personal Folders\Sent Items","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,bob@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: When is our next meeting?","2008-07-21 07:01:00 WIB","Sure. What's going on? A lot of people are saying weird things about potential problems with site.

--J


Hi, Jean. This is Carol. I'm the webmaster.

Is...",2106820,,"\\Top of Personal Folders\Sent Items","8a00351e-8aac-4bab-a232-a2bde76690e4",nps-2008-jean.E01,carol@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: Hi Jean","2008-07-21 07:04:00 WIB","Jean,

Thanks for the follow-up.

By the way, is your SSN 432-34-6432 and are you really making $120,000/year?



It is, and I do. What's up with that? ...",2106948,,"\\Top of Personal Folders\Sent Items","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,bob@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: When is our next meeting?","2008-07-21 07:45:00 WIB","What are you talking about? I'm confused. I'd never use real data for this.

J

Did you by any chance populate the database with real data? It's not ready
...",2107300,,"\\Top of Personal Folders\Sent Items","8a00351e-8aac-4bab-a232-a2bde76690e4",nps-2008-jean.E01,carol@m57.biz
outlook.pst,"Jean User <jean@m57.biz>","RE: Hi Jean","2008-07-21 07:46:00 WIB","yes it is... is there a problem?

Jean, it is very difficult for me to tell the difference between what I'm
sending to you and what you are sending back to m...",2107332,,"\\Top of Personal Folders\Sent Items","d9829f4d-9502-45a6-a247-1ae33968a257",nps-2008-jean.E01,bob@m57.biz
f0765432.pst,"Microsoft Outlook 2000","Welcome to Microsoft Outlook 2000!","2008-07-10 14:47:23 WIB","Welcome to Microsoft Outlook 2000 One Window to Your World of Information   Microsoft(R) Outlook(R) 2000 is the premier messaging and collaboration client that ...",2097188,Yes,"\\Top of Personal Folders\Inbox","9f4f76c6-4bbf-470b-a680-6ece46da5a39",nps-2008-jean.E01,
f0363624.pst,"Microsoft Outlook 2000","Welcome to Microsoft Outlook 2000!","2008-07-10 14:47:23 WIB","Welcome to Microsoft Outlook 2000 One Window to Your World of Information   Microsoft(R) Outlook(R) 2000 is the premier messaging and collaboration client that ...",2097188,Yes,"\\Top of Personal Folders\Inbox","f768b566-0adc-4a9c-99eb-b8e1bd305a72",nps-2008-jean.E01,
